Version Description,API number for each version,API_NAME,HEAD_FILE,OneUtopia1.0,OneUtopia1.1,OneUtopia1.2,OneUtopia1.3,OneUtopia1.4,OneUtopia1.5,OneUtopia1.6
,,MApi_XC_ACE_EX_SetColorMatrixControl,apiXC_Ace_EX.h,0,0,0,0,0,0,0
,,MApi_XC_ACE_EX_SetRBChannelRange,apiXC_Ace_EX.h,0,0,0,0,0,0,0
,,MApi_XC_ACE_EX_PicSetPostColorTemp,apiXC_Ace_EX.h,0,0,0,0,0,0,0
,,MApi_XC_ACE_EX_PicSetPostColorTempEx,apiXC_Ace_EX.h,0,0,0,0,0,0,0
,,MApi_XC_ACE_EX_PicSetPostColorTemp2,apiXC_Ace_EX.h,0,0,0,0,0,0,0
,,MApi_XC_ACE_EX_PicSetPostColorTemp2Ex,apiXC_Ace_EX.h,0,0,0,0,0,0,0
,,MApi_XC_ADC_SetCVBSOut,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_IsCVBSOutEnabled,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_SetPcClock,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_SetPhase,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_SetPhaseEx,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_GetPhaseRange,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_GetPhase,apiXC_Adc.h,0,1,1,1,1,1,1
,,MApi_XC_ADC_GetPhaseEx,apiXC_Adc.h,0,0,0,0,0,0,0
,,MApi_XC_ADC_IsScartRGB,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_GetPcClock,apiXC_Adc.h,0,1,1,1,1,1,1
,,MApi_XC_ADC_GetSoGLevelRange,apiXC_Adc.h,0,0,0,0,0,0,0
,,MApi_XC_ADC_SetSoGLevel,apiXC_Adc.h,0,1,1,1,1,1,1
,,MApi_XC_ADC_PowerOff,apiXC_Adc.h,0,0,0,0,0,0,0
,,MApi_XC_ADC_GetDefaultGainOffset,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_GetMaximalOffsetValue,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_GetMaximalGainValue,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_GetCenterGain,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_GetCenterOffset,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_SetGain,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_SetOffset,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_AdjustGainOffset,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_Source_Calibrate,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_SetSoGCal,apiXC_Adc.h,0,0,0,0,0,0,0
,,MApi_XC_ADC_SetRGB_PIPE_Delay,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_ScartRGB_SOG_ClampDelay,apiXC_Adc.h,0,0,0,0,0,0,0
,,MApi_XC_ADC_Set_YPbPrLooseLPF,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_Set_SOGBW,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_SetClampDuration,apiXC_Adc.h,0,0,0,0,0,0,0
,,MApi_XC_ADC_EnableHWCalibration,apiXC_Adc.h,1,1,1,1,1,1,1
,,MApi_XC_ADC_SetIdacCurrentMode,apiXC_Adc.h,0,1,1,1,1,1,1
,,MApi_XC_ADC_GetIdacCurrentMode,apiXC_Adc.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetLibVer,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetInfo,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetStatus,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_GetStatusEx,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetDbgLevel,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_FPLLDbgMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_FPLLCustomerMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MDrv_XC_EX_SetIOMapBase,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Init,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_Init_MISC,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetMISCStatus,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetCapability,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetChipCaps,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Exit,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetDynamicScaling,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_GetDynamicScalingStatus,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_Get_DNRBaseOffset,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_FrameNumFactor,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetPreScalingLimit,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetWindow,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_SetDualWindow,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetTravelingWindow,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetInputSource,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_IsYUVSpace,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_IsMemoryFormat422,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableForceRGBin,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableMirrorModeEx,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetMirrorModeTypeEx,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetSyncStatus,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_WaitOutputVSync,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_WaitInputVSync,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetHdmiSyncMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetHdmiSyncMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetRepWindow,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_OPWriteOffEnable,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_ForceSet_OPWriteOffEnable,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetDispWinToReg,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetDispWinFromReg,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_FreezeImg,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_IsFreezeImg,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GenerateBlackVideoForBothWin,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_BLSK,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GenerateBlackVideo,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_IsBlackVideoEnable,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_EnableFrameBufferLess,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_IsCurrentFrameBufferLessMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableRequest_FrameBufferLess,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_IsCurrentRequest_FrameBufferLessMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_3D_HW_Version,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_3D_IsSupportedHW2DTo3D,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_3D_Mode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_3D_MainWin_FirstMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_3D_LR_Frame_Exchg,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_3D_Is_LR_Frame_Exchged,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_3D_Input_Mode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_3D_Output_Mode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_3D_Panel_Type,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_3D_MainWin_First,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_3DMainSub_IPSync,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_3D_VerVideoOffset,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_3D_VerVideoOffset,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Is3DFormatSupported,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_3D_HShift,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Enable_3D_LR_Sbs2Line,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_3D_HShift,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_3D_HW2DTo3D_Buffer,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_3D_HW2DTo3D_Parameters,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_3D_HW2DTo3D_Parameters,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_3D_Detect3DFormat_Parameters,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_3D_Detect3DFormat_Parameters,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Detect3DFormatByContent,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_DetectNL,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_3D_PostPQSetting,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_3D_FPInfo,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableAutoDetect3D,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetAutoDetect3DFlag,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_3D_SubWinClk,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_3D_Is_LR_Sbs2Line,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_SC_EX_3D_Is_Skip_Default_LR_Flag,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_3D_Enable_Skip_Default_LR_Flag,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Mux_Init,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_Mux_SourceMonitor,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Mux_CreatePath,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_Mux_DeletePath,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_Mux_EnablePath,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_Mux_TriggerPathSyncEvent,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Mux_TriggerDestOnOffEvent,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Mux_OnOffPeriodicHandler,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Mux_GetPathInfo,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_Mux_SetSupportMhlPathInfo,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Mux_SetMhlHotPlugInverseInfo,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Mux_GetHDMIPort,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_MUX_MapInputSourceToVDYMuxPORT,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_NR,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_FilmMode_P,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetUCEnabled,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GenSpecificTiming,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetDEBypassMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetDEWindow,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetDEWidthHeightInDEByPassMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetCaptureWindow,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetCaptureWindowVstart,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetCaptureWindowHstart,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetCaptureWindowVsize,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetCaptureWindowHsize,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SoftwareReset,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_CalculateHFreqx10,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_CalculateHFreqx1K,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_CalculateVFreqx10,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_CalculateVFreqx1K,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetAccurateVFreqx1K,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_InterruptAttach,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_InterruptDeAttach,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_DisableInputSource,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_IsInputSourceDisabled,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_ChangePanelType,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_GetCurrentReadBank,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetCurrentWriteBank,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetAutoPreScaling,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetVSyncWidth,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_set_GOP_Enable,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_ip_sel_for_gop,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetVOPNBL,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetDstInfo,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_set_FD_Mask,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_FD_Mask,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_set_FD_Mask_byWin,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_FD_Mask_byWin,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetIP1TestPattern,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_InitIPForInternalTiming,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetIPMux,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_Is_H_Sync_Active,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Is_V_Sync_Active,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetAutoPositionWindow,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetFrameBufferAddress,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_IsFrameBufferEnoughForCusScaling,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetScalerMemoryRequest,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_PixelData,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetAvailableSize,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetFrameColor,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetDispWindowColor,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SupportSourceToVE,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetOutputCapture,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetGammaOnOff,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetPreGammaGain,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetPreGammaOffset,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetPanelTiming,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetOutTimingMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetFreeRunTiming,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_CustomerSyncInfo,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_WaitFPLLDone,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetOutputVFreqX100,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_FrameLockCheck,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_CustomizeFRCTable,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_OutputFrameCtrl,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_SC_EX_Enable_FPLL_FSM,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_SC_EX_ForceFreerun,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_SC_EX_IsForceFreerun,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_SC_EX_SetFreerunVFreq,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetExPanelInfo,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Enable_FPLL_Thresh_Mode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableIPAutoNoSignal,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetIPAutoNoSignal,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableIPAutoCoast,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableIPCoastDebounce,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_ClearIPCoastStatus,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableFpllManualSetting,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_FpllBoundaryTest,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetOffLineDetection,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetOffLineDetection,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetOffLineSogThreshold,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetOffLineSogBW,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_OffLineInit,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_Extra_fetch_adv_line,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetVGASogEn,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableWindow,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_Is_SubWindowEanble,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetBorderFormat,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableBorder,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_ZorderMainWindowFirst,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_PQ_LoadFunction,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_Check_HNonLinearScaling,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableEuroHdtvSupport,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableEuroHdtvDetection,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_ReadByte,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_WriteByte,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_WriteByteMask,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Write2ByteMask,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_W2BYTE,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_R2BYTE,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_W4BYTE,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_R4BYTE,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_R2BYTEMSK,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_W2BYTEMSK,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_MLoad_Init,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_MLoad_Enable,apiXC_EX.h,1,1,1,1,1,1,1
,,MApi_XC_EX_MLoad_GetStatus,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_MLoad_WriteCmd_And_Fire,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_MLoad_WriteCmds_And_Fire,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_MLG_Init,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_MLG_Enable,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_MLG_GetCaps,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_MLG_GetStatus,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetOSD2VEMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_IP2_PreFilter_Enable,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_Pixel_RGB,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_KeepPixelPointerAppear,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_MemFmtEx,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_IsRequestFrameBufferLessMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SkipSWReset,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableRepWindowForFrameColor,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetOSDLayer,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetOSDLayer,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetVideoAlpha,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetVideoAlpha,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SkipWaitVsync,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_OP2VOPDESel,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_FRC_SetWindow,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Enable_TwoInitFactor,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_IsFieldPackingModeSupported,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_PreInit,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Get_BufferData,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_BufferData,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableMainWindow,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableSubWindow,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_DisableSubWindow,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetPixelShift,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetVideoOnOSD,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetOSDBlendingFormula,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_ReportPixelInfo,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetScaling,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetMCDIBufferAddress,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableMCDI,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SendCmdToFRC,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetMsgFromFRC,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_EnableRWBankAuto,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetWRBankMappingNum,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetWRBankMappingNum,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_GetWRBankMappingNumForZap,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetBOBMode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_SetForceReadBank,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_LD_Init,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_LD_SetMemoryAddress,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_LD_SetLevel,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_TurnoffLDBL,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_notUpdateSPIDataFlags,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_UsermodeLDFlags,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_BLLevel,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_Set_BWS_Mode,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_FRC_ColorPathCtrl,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_FRC_OP2_SetRGBGain,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_FRC_OP2_SetRGBOffset,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_FRC_OP2_SetDither,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_FRC_BypassMFC,apiXC_EX.h,0,0,0,0,0,0,0
,,MApi_XC_EX_ForceReadFrame,apiXC_EX.h,0,0,0,0,0,0,0
